time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/entropy_loss,train/learning_rate,train/std,train/n_updates,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/loss,train/explained_variance,train/approx_kl
368,130.49,753664,741.30452844,455,1655,0.0248358603566885,0.0005374399391671351,0.23579305410385132,3670,0.12384784974010783,0.0003239488367398735,0.126611328125,1825.8423991203308,1749.0213623046875,0.8404852151870728,0.0052440194
369,143.9,755712,815.45610781,456,1655,0.02445004917681217,0.0005374399391671351,0.23685291409492493,3680,0.12384784974010783,0.0016612558931228705,0.177197265625,1241.7533402919769,544.3146362304688,0.8792951330542564,0.0043822806
370,142.8,757760,802.76346776,457,1655,0.02472844012081623,0.0005374399391671351,0.23572391271591187,3690,0.12384784974010783,0.00219621701980941,0.15126953125,1611.5410843372345,828.4852294921875,0.8480911552906036,0.0035928176
371,149.37,759808,851.8520425699999,458,1655,0.030926663428544998,0.0005374399391671351,0.23350676894187927,3700,0.12384784974010783,-0.0008596701260103146,0.109814453125,2922.4562594413756,4107.7333984375,0.8038056939840317,0.004322297
372,150.76,761856,864.11887564,460,1655,0.032640112563967705,0.0005374399391671351,0.23419305682182312,3710,0.12384784974010783,0.0023829977508285083,0.166796875,1472.8959965229035,418.5506286621094,0.8247566223144531,0.005430083
373,146.93,763904,829.0095990699999,461,1654,0.03979313857853413,0.0005374399391671351,0.231712207198143,3720,0.12384784974010783,0.0011192749319889118,0.168359375,976.5423743247986,360.8341979980469,0.9069265052676201,0.0076937545
374,146.12,765952,804.85690774,462,1655,0.0520106878131628,0.0005374399391671351,0.22729845345020294,3730,0.12384784974010783,0.0007359623901720625,0.16044921875,2969.7693172454833,1330.02392578125,0.7738700360059738,0.005968711
375,150.71,768000,856.0075248500001,464,1655,0.057382866740226746,0.0005374399391671351,0.2302061766386032,3740,0.12384784974010783,0.0014609904566896148,0.130517578125,2422.4525204181673,556.1800537109375,0.8229629546403885,0.0044292603
376,149.61,770048,852.74991276,465,1655,0.05543423071503639,0.0005374399391671351,0.2282620519399643,3750,0.12384784974010783,0.006686792941763997,0.197607421875,522.3584169864655,201.14051818847656,0.9199560955166817,0.013253425
377,151.35,772096,872.3209916000001,466,1655,0.05255818665027619,0.0005374399391671351,0.23097415268421173,3760,0.12384784974010783,0.0008963844549725764,0.145166015625,945.24880464077,338.0649719238281,0.9227536991238594,0.009097737
378,153.3,774144,879.9880426600002,467,1655,0.04205634482204914,0.0005374399391671351,0.23290523886680603,3770,0.12384784974010783,0.0015171600087342085,0.12529296875,1890.773791360855,3561.54345703125,0.8441372066736221,0.0029974156
379,155.4,776192,907.9827547999998,468,1655,0.03562467284500599,0.0005374399391671351,0.23371727764606476,3780,0.12384784974010783,0.001026423920848174,0.113818359375,2007.3812895298004,767.0007934570312,0.8563809245824814,0.0044770567
380,152.66,778240,883.75832579,470,1654,0.034282875061035153,0.0005374399391671351,0.23277078568935394,3790,0.12384784974010783,0.0038038819475332275,0.1458984375,1542.8041481494904,213.21543884277344,0.866533100605011,0.0060361736
381,157.65,780288,921.8868257099999,471,1654,0.03712793029844761,0.0005374399391671351,0.23281212151050568,3800,0.12384784974010783,-0.001112094790005358,0.134326171875,2407.2933506011964,1298.935546875,0.8224837481975555,0.0054611713
382,147.09,782336,850.39487873,472,1654,0.037164660170674324,0.0005374399391671351,0.23346038162708282,3810,0.12384784974010783,0.0009820275539823343,0.15146484375,1067.3934566497803,572.4918823242188,0.9323965609073639,0.0055869613
383,141.2,784384,806.4073455499996,474,1654,0.03134045638144016,0.0005374399391671351,0.23595614731311798,3820,0.12384784974010783,0.0006639673680183478,0.103515625,2787.3327453613283,2061.11083984375,0.7760429829359055,0.0052713454
384,139.4,786432,808.2973409499999,475,1654,0.020278005674481393,0.0005374399391671351,0.23784951865673065,3830,0.12384784974010783,-0.00020770765258930622,0.108154296875,2085.0119224071505,1472.4466552734375,0.8716871738433838,0.0037378056
385,143.41,788480,840.2655247700001,476,1654,0.021738001704216005,0.0005374399391671351,0.23611342906951904,3840,0.12384784974010783,0.0008627553645055742,0.110498046875,1816.7635678291322,1228.9384765625,0.8831546604633331,0.0022630882
386,141.45,790528,805.79811095,477,1654,0.027048224955797194,0.0005374399391671351,0.23622438311576843,3850,0.12384784974010783,0.001185983358300291,0.150146484375,1518.010223531723,658.6211547851562,0.9004466235637665,0.004287105
387,143.83,792576,823.59226205,479,1654,0.028146993741393088,0.0005374399391671351,0.23376816511154175,3860,0.12384784974010783,-0.0006493974571640138,0.122314453125,1716.6080781936646,568.2384033203125,0.8468817323446274,0.0055158283
388,138.91,794624,811.3050046899999,480,1654,0.04649628326296806,0.0005374399391671351,0.22923238575458527,3870,0.12384784974010783,0.0013671996770426632,0.127099609375,1737.1811531066894,585.3435668945312,0.8336464166641235,0.0051323194
389,134.54,796672,792.96773921,481,1654,0.05127356611192226,0.0005374399391671351,0.23084299266338348,3880,0.12384784974010783,0.0012945211616170126,0.094140625,2850.269906234741,1193.282470703125,0.8054422438144684,0.0033497333
390,138.02,798720,828.3213559599998,482,1654,0.04639272503554821,0.0005374399391671351,0.2307920604944229,3890,0.12384784974010783,0.0025708486980875024,0.128564453125,2922.8633255004884,403.1582946777344,0.758298709988594,0.006704726
391,138.53,800768,824.7686711900002,484,1654,0.053367342054843905,0.0005374399391671351,0.2282247543334961,3900,0.12384784974010783,0.001974380556930555,0.14580078125,1588.7195491075515,707.8051147460938,0.8546000123023987,0.0050825253
392,125.31,802816,737.05767697,485,1654,0.05652818977832794,0.0005374399391671351,0.22884249687194824,3910,0.12384784974010783,-0.00016598855872871355,0.128515625,1904.4991093635558,4419.13720703125,0.846370056271553,0.0040085395
393,122.81,804864,720.4486644199999,486,1654,0.054457783699035645,0.0005374399391671351,0.2296040803194046,3920,0.12384784974010783,0.0005853845475940033,0.132568359375,2729.69858751297,1734.1353759765625,0.8155630379915237,0.0041133324
394,123.33,806912,704.1866382399999,487,1653,0.05266529768705368,0.0005374399391671351,0.2289935052394867,3930,0.12384784974010783,0.0008825804077787324,0.136328125,1653.3517302513123,912.545654296875,0.8961788415908813,0.0032270176
395,128.84,808960,740.9912917199998,489,1653,0.05665149427950382,0.0005374399391671351,0.22836798429489136,3940,0.12384784974010783,-0.0009226355316059199,0.1248046875,2152.6943660736083,796.9087524414062,0.8623214960098267,0.0032906793
396,121.14,811008,678.7413656299999,490,1653,0.0669698916375637,0.0005374399391671351,0.22530928254127502,3950,0.12384784974010783,0.0020677648150012828,0.162548828125,1468.8099673748015,3207.2119140625,0.8913927972316742,0.007847985
397,118.45,813056,656.5557735599999,491,1653,0.07049184441566467,0.0005374399391671351,0.2250615656375885,3960,0.12384784974010783,-0.0022509012778755277,0.169189453125,1911.2198552131654,532.8831176757812,0.8094076216220856,0.0048527326
398,120.02,815104,656.20990968,492,1653,0.07197729460895061,0.0005374399391671351,0.22551259398460388,3970,0.12384784974010783,0.0006788751677959226,0.135546875,2612.368162536621,1516.9775390625,0.7635759562253952,0.0038581197
399,116.97,817152,634.68068091,494,1653,0.07010487727820873,0.0005374399391671351,0.22605447471141815,3980,0.12384784974010783,0.00011470280805951916,0.158544921875,2048.4175888061523,482.7226257324219,0.8470735847949982,0.0053729676
400,108.87,819200,588.51431877,495,1653,0.07149286977946759,0.0005374399391671351,0.22444279491901398,3990,0.12384784974010783,0.0011449842524598353,0.1421875,1765.9689380645752,360.05889892578125,0.8653796911239624,0.0051067267
401,112.13,821248,597.18764147,496,1653,0.07466631904244422,0.0005374399391671351,0.22519849240779877,4000,0.12384784974010783,0.0006432052396121435,0.103564453125,2867.114291858673,2024.704345703125,0.8132503777742386,0.001902278
402,112.94,823296,599.1220914999999,497,1653,0.08044577427208424,0.0005374399391671351,0.22196100652217865,4010,0.12384784974010783,0.0015964529811753891,0.153076171875,1711.9679079532623,1589.16357421875,0.865285649895668,0.006936161
403,117.12,825344,642.40595091,499,1652,0.0864695891737938,0.0005374399391671351,0.22153058648109436,4020,0.12384784974010783,1.2074860569555312e-05,0.12021484375,1925.8169815063477,1026.2618408203125,0.8359925299882889,0.0042928234
404,118.72,827392,650.71065814,500,1652,0.08921199813485145,0.0005374399391671351,0.22114472091197968,4030,0.12384784974010783,-0.00077029199237586,0.152783203125,2290.082871055603,1251.70703125,0.8287847191095352,0.0049130702
405,125.29,829440,695.60121676,501,1652,0.09435275420546532,0.0005374399391671351,0.22007006406784058,4040,0.12384784974010783,-0.0006662082989350893,0.158056640625,1771.3073714733123,1077.574951171875,0.8081920593976974,0.0063115973
406,133.47,831488,745.9789321699999,503,1652,0.09954945892095565,0.0005374399391671351,0.21863806247711182,4050,0.12384784974010783,0.0014131411036942155,0.16806640625,1821.2854749679566,2303.62353515625,0.8410351127386093,0.0100028
407,138.94,833536,787.19947139,504,1651,0.10989408381283283,0.0005374399391671351,0.21562302112579346,4060,0.12384784974010783,0.0022674143801850732,0.189599609375,1909.1528653144837,849.0618896484375,0.8074600845575333,0.007331451
408,141.7,835584,821.4391924099999,505,1651,0.1151663240045309,0.0005374399391671351,0.21626080572605133,4070,0.12384784974010783,0.0011904582075658253,0.186865234375,1092.4973102092742,245.87925720214844,0.8979691788554192,0.006456727
409,140.08,837632,818.92379158,507,1651,0.1224402867257595,0.0005374399391671351,0.21284696459770203,4080,0.12384784974010783,0.005305740761832567,0.233447265625,1220.2200325012207,602.0647583007812,0.8713513761758804,0.018482294
410,141.23,839680,819.8827903600002,508,1651,0.134342435374856,0.0005374399391671351,0.21067515015602112,4090,0.12384784974010783,0.003316340140008833,0.144921875,1769.572025156021,2478.324462890625,0.7963950783014297,0.0073081357
411,145.63,841728,842.90510158,509,1651,0.1337384756654501,0.0005374399391671351,0.21174176037311554,4100,0.12384784974010783,-0.0006138739554444328,0.1271484375,1363.5083694934845,1359.44580078125,0.8835822939872742,0.006365476
412,146.8,843776,846.9243851700002,510,1652,0.13265797682106495,0.0005374399391671351,0.21297508478164673,4110,0.12384784974010783,0.002368908411153825,0.18974609375,1217.8927015304566,1634.7005615234375,0.9137697592377663,0.0061275978
413,139.69,845824,824.9148963500002,511,1652,0.12692964710295201,0.0005374399391671351,0.21440503001213074,4120,0.12384784974010783,0.004222250601014821,0.186669921875,834.4854411363601,202.34872436523438,0.9292289614677429,0.010007493
414,137.92,847872,811.41064382,513,1652,0.11801807098090648,0.0005374399391671351,0.215807244181633,4130,0.12384784974010783,-0.0001745734603900928,0.108349609375,2447.086207675934,1360.406005859375,0.7347160279750824,0.0037932496
415,140.13,849920,808.7984881699999,514,1652,0.117269242182374,0.0005374399391671351,0.21461226046085358,4140,0.12384784974010783,0.0011150442260259297,0.14267578125,1903.9292548179626,1338.7496337890625,0.8804840072989464,0.0049978057
416,142.61,851968,829.7261584299999,515,1652,0.12486803568899632,0.0005374399391671351,0.21267659962177277,4150,0.12384784974010783,-0.0002756843612587545,0.1373046875,1744.789107465744,1587.011962890625,0.8743778169155121,0.004438008
417,146.67,854016,871.0068599699999,517,1651,0.1291533712297678,0.0005374399391671351,0.2124953269958496,4160,0.12384784974010783,0.00012995746583328583,0.1419921875,1785.107595396042,1341.850341796875,0.8426578342914581,0.0041016545
418,149.62,856064,901.58363193,518,1651,0.13139219284057618,0.0005374399391671351,0.21227619051933289,4170,0.12384784974010783,0.004626796438242309,0.20263671875,1299.9297951221465,528.3505859375,0.903972215950489,0.006588019
419,148.12,858112,902.3133615099998,519,1651,0.13861518315970897,0.0005374399391671351,0.20757591724395752,4180,0.12384784974010783,0.0040456924427417105,0.17958984375,1909.3658176422118,2680.0087890625,0.841753289103508,0.0065128584
420,146.62,860160,904.47199308,520,1651,0.1603799819946289,0.0005374399391671351,0.20550502836704254,4190,0.12384784974010783,0.001509903343685437,0.176416015625,1250.3153417110443,1105.831298828125,0.8816063478589058,0.0066168774
421,155.21,862208,964.54590454,522,1651,0.1640311148017645,0.0005374399391671351,0.20568442344665527,4200,0.12384784974010783,0.00244696946174372,0.164404296875,2742.3818470954893,887.126953125,0.7619768232107162,0.008295932
422,151.84,864256,953.1699671499998,523,1651,0.16364590376615523,0.0005374399391671351,0.20529790222644806,4210,0.12384784974010783,0.0015885155222349566,0.154638671875,1745.0071749210358,2741.5703125,0.8177201747894287,0.007633649
423,145.8,866304,896.71259545,524,1651,0.16535214893519878,0.0005374399391671351,0.20492179691791534,4220,0.12384784974010783,0.001305192685686052,0.16533203125,1874.8162225723268,595.838623046875,0.8243174701929092,0.0083625885
424,142.53,868352,877.04249845,525,1651,0.16888282857835293,0.0005374399391671351,0.20445311069488525,4230,0.12384784974010783,-0.0005115831438160968,0.14697265625,3193.4622961997984,3050.703125,0.8072879314422607,0.0043113995
425,136.96,870400,839.7590244799999,527,1650,0.17449423149228097,0.0005374399391671351,0.20326416194438934,4240,0.12384784974010783,0.0014283886244811582,0.17763671875,2292.0827964782716,1885.182861328125,0.7515797317028046,0.007040615
426,125.55,872448,747.4777127199999,528,1650,0.17390886284410953,0.0005374399391671351,0.20313161611557007,4250,0.12384784974010783,0.0017808936107030604,0.157763671875,2412.943160152435,1102.5418701171875,0.7714995741844177,0.004515766
427,124.86,874496,745.9766656000002,529,1650,0.17950474545359613,0.0005374399391671351,0.20104676485061646,4260,0.12384784974010783,0.0009575166761351284,0.12080078125,3248.468705558777,851.7635498046875,0.7642888426780701,0.004230256
428,122.27,876544,722.0881494199999,531,1650,0.181643695384264,0.0005374399391671351,0.20375098288059235,4270,0.12384784974010783,0.0020957848857506177,0.19951171875,2072.71918258667,1596.735595703125,0.8332274705171585,0.00866204
429,125.36,878592,763.84979678,532,1650,0.17605603225529193,0.0005374399391671351,0.20195209980010986,4280,0.12384784974010783,0.0007317786265048198,0.17451171875,2248.5586290359497,1680.1402587890625,0.786651998758316,0.0037759761
430,130.48,880640,793.3427074899998,533,1650,0.17459488995373248,0.0005374399391671351,0.20490223169326782,4290,0.12384784974010783,-0.0015966364244377473,0.15849609375,2244.7797989845276,1652.611083984375,0.7832379788160324,0.004910812
431,129.45,882688,795.7325186999999,534,1650,0.1697407215833664,0.0005374399391671351,0.20410683751106262,4300,0.12384784974010783,0.0019013179473404307,0.169775390625,1417.1990420818329,622.2315673828125,0.8829912543296814,0.007177317
432,130.35,884736,807.0409608399999,536,1650,0.17529898025095464,0.0005374399391671351,0.20233336091041565,4310,0.12384784974010783,0.0035593314551078947,0.20263671875,1464.4438727378845,1063.9892578125,0.8066339194774628,0.012247009
433,132.68,886784,807.5132731699999,537,1650,0.1763730999082327,0.0005374399391671351,0.2038625329732895,4320,0.12384784974010783,0.005366526287980377,0.171240234375,1759.7786724090577,386.6963195800781,0.8416503369808197,0.019245781
434,125.26,888832,758.81771343,538,1650,0.17416574358940123,0.0005374399391671351,0.20272967219352722,4330,0.12384784974010783,0.003271867343573831,0.182421875,2039.0100498199463,1118.556884765625,0.8595947027206421,0.0047786226
435,128.73,890880,788.1559390300001,539,1650,0.18706791885197163,0.0005374399391671351,0.19850865006446838,4340,0.12384784974010783,0.002417474582034629,0.14208984375,2075.0637365341186,2730.50732421875,0.8322650790214539,0.0044870917
436,127.01,892928,784.9644608999998,540,1650,0.1937005739659071,0.0005374399391671351,0.200551837682724,4350,0.12384784974010783,0.0050211979003506714,0.20185546875,1625.5405901908875,1289.522216796875,0.8780060857534409,0.005138306
437,121.83,894976,759.8973770399998,542,1650,0.19428588263690472,0.0005374399391671351,0.19865456223487854,4360,0.12384784974010783,0.0005059083407104481,0.170361328125,1562.1848786354064,1009.0153198242188,0.8645199239253998,0.010659726
438,126.45,897024,782.6112804899999,543,1650,0.1940925519913435,0.0005374399391671351,0.1994493454694748,4370,0.12384784974010783,0.002541964036936406,0.15654296875,2610.552103233337,1723.9410400390625,0.7819488495588303,0.003683452
439,132.58,899072,824.0758316899999,544,1650,0.19752417653799056,0.0005374399391671351,0.19701296091079712,4380,0.12384784974010783,0.0035656566495163135,0.16044921875,2012.2343145370482,1630.1949462890625,0.8069221377372742,0.00937395
440,138.06,901120,873.9866283800001,546,1650,0.2052598174661398,0.0005374399391671351,0.19733057916164398,4390,0.12384784974010783,0.00368669590970967,0.191796875,1296.2165769577027,283.4823303222656,0.8875732421875,0.0070520993
441,145.47,903168,929.8505873099998,547,1650,0.19879368282854556,0.0005374399391671351,0.19827120006084442,4400,0.12384784974010783,-0.0004003946254670154,0.170068359375,1654.1575132369994,374.2752990722656,0.8370865732431412,0.007988976
442,146.46,905216,923.8835667899999,548,1650,0.19104280695319176,0.0005374399391671351,0.20109277963638306,4410,0.12384784974010783,0.00470738313451875,0.20419921875,1709.3472234725953,2615.200439453125,0.791187658905983,0.0070123505
443,146.61,907264,923.84848434,549,1650,0.19549208655953407,0.0005374399391671351,0.19719922542572021,4420,0.12384784974010783,0.0016209740249905735,0.133837890625,2568.573206329346,1929.58740234375,0.7012848556041718,0.003709143
444,155.92,909312,966.7982595500001,551,1650,0.20651074759662152,0.0005374399391671351,0.19737012684345245,4430,0.12384784974010783,0.00039708745898678897,0.151953125,1607.5204837799072,1161.891357421875,0.8311275690793991,0.0043604095
445,163.07,911360,1016.11492754,552,1650,0.1981353148818016,0.0005374399391671351,0.19895046949386597,4440,0.12384784974010783,0.004243538463924779,0.23017578125,1022.9105557441711,537.5073852539062,0.8708484917879105,0.007481103
446,167.14,913408,1047.40770402,553,1650,0.19828158840537072,0.0005374399391671351,0.19771575927734375,4450,0.12384784974010783,-0.0008672190961078741,0.149462890625,1126.7523880004883,287.28466796875,0.8896495923399925,0.006847539
447,169.28,915456,1079.31456253,554,1650,0.19969860091805458,0.0005374399391671351,0.19819580018520355,4460,0.12384784974010783,0.0036868973984383047,0.218505859375,1196.438904094696,464.21136474609375,0.9042112156748772,0.012622528
448,170.62,917504,1103.0169179499999,555,1650,0.19610073268413544,0.0005374399391671351,0.19741597771644592,4470,0.12384784974010783,0.0065286844175716395,0.261083984375,1150.6157745599746,1310.9556884765625,0.9060412421822548,0.010043325
449,177.72,919552,1147.48172667,557,1650,0.21978206411004067,0.0005374399391671351,0.1928715705871582,4480,0.12384784974010783,0.005703197239927249,0.23193359375,849.8592011928558,317.6347961425781,0.9364012479782104,0.009832322
450,179.58,921600,1161.65260837,558,1650,0.23298118226230144,0.0005374399391671351,0.1906353235244751,4490,0.12384784974010783,0.0063474981478066185,0.230859375,810.1361650943757,633.9778442382812,0.9430225677788258,0.0078103114
451,177.68,923648,1142.92204371,559,1650,0.23662134744226931,0.0005374399391671351,0.1922813355922699,4500,0.12384784974010783,0.00021752156389993617,0.168017578125,1333.0238211154938,974.6626586914062,0.8807153850793839,0.016140806
452,176.89,925696,1138.29891839,561,1649,0.23192953877151012,0.0005374399391671351,0.19171905517578125,4510,0.12384784974010783,-0.0021524791009142064,0.1365234375,2750.550743675232,2342.01611328125,0.7698983550071716,0.005574004
453,172.72,927744,1125.27275484,562,1649,0.24006201140582561,0.0005374399391671351,0.18895433843135834,4520,0.12384784974010783,-0.0010997519391821697,0.12021484375,1534.6158707618713,229.2030792236328,0.8936817497014999,0.006316201
454,171.3,929792,1114.94437617,563,1649,0.2450506892055273,0.0005374399391671351,0.19040754437446594,4530,0.12384784974010783,0.004088881779171061,0.187744140625,1244.9663565158844,477.18328857421875,0.9200282618403435,0.007900735
455,167.21,931840,1070.7772249900001,564,1649,0.23836188204586506,0.0005374399391671351,0.1906542330980301,4540,0.12384784974010783,0.0020406113304488826,0.1552734375,760.2452365159988,195.87326049804688,0.9349707365036011,0.007494736
456,160.42,933888,1020.19728774,566,1649,0.24222622849047185,0.0005374399391671351,0.18942908942699432,4550,0.12384784974010783,0.001284221037349198,0.1544921875,1996.9896780967713,2333.79345703125,0.8275185823440552,0.0045781103
457,150.32,935936,923.0545062699999,567,1649,0.2403131380677223,0.0005374399391671351,0.19122493267059326,4560,0.12384784974010783,-0.0005236374476226046,0.1298828125,1313.106753730774,1394.8912353515625,0.898571565747261,0.005284268
458,148.16,937984,902.18165654,568,1649,0.23328906968235968,0.0005374399391671351,0.192122220993042,4570,0.12384784974010783,0.0011538663784449454,0.100439453125,3545.347791290283,1314.8056640625,0.8392994999885559,0.0047372943
459,138.5,940032,823.56182972,569,1650,0.23047537989914418,0.0005374399391671351,0.19206543266773224,4580,0.12384784974010783,-0.00057749871048145,0.092578125,2606.5522970199586,1547.177978515625,0.8619315028190613,0.00476902
460,125.82,942080,726.4100740500002,570,1650,0.2398957498371601,0.0005374399391671351,0.188829705119133,4590,0.12384784974010783,-0.00079897512550815,0.09072265625,4245.858830070496,3118.0576171875,0.7510425448417664,0.0039252285
461,131.24,944128,751.8257114700001,572,1650,0.2575099442154169,0.0005374399391671351,0.18604496121406555,4600,0.12384784974010783,0.0011950470761803444,0.127783203125,2746.4187339782716,1233.0626220703125,0.8374494016170502,0.005197365
462,127.73,946176,738.01018004,573,1650,0.2553526643663645,0.0005374399391671351,0.18859922885894775,4610,0.12384784974010783,0.0008019918892387068,0.16220703125,1020.6958844661713,134.41671752929688,0.9170770049095154,0.010570367
463,132.89,948224,784.1066666600001,574,1650,0.24797432720661164,0.0005374399391671351,0.1891414374113083,4620,0.12384784974010783,0.0006510571110993624,0.156884765625,2368.7374262809753,978.9879150390625,0.9054114297032356,0.00886577
464,131.8,950272,787.0820720800001,575,1650,0.256116496771574,0.0005374399391671351,0.18653374910354614,4630,0.12384784974010783,0.0013681018630450127,0.172607421875,2188.9918760299684,1203.112060546875,0.8262887001037598,0.0047137216
465,130.97,952320,776.96716938,577,1650,0.2564096197485924,0.0005374399391671351,0.18791580200195312,4640,0.12384784974010783,0.001028605802639504,0.146533203125,2794.54575920105,1898.00390625,0.8327634185552597,0.0046579116
466,137.14,954368,845.679351,578,1650,0.2539746381342411,0.0005374399391671351,0.18772439658641815,4650,0.12384784974010783,0.0015024647709651617,0.124609375,2885.133197021484,979.8076171875,0.8456991612911224,0.007708001
467,146.75,956416,922.34132746,579,1650,0.255505408346653,0.0005374399391671351,0.18721076846122742,4660,0.12384784974010783,0.003202460218017222,0.208349609375,1806.511112308502,2673.841064453125,0.8355482071638107,0.0051946375
468,146.17,958464,926.10294895,580,1650,0.24543173834681511,0.0005374399391671351,0.19144253432750702,4670,0.12384784974010783,0.0004146196151850745,0.175048828125,1651.7411222934722,2631.22607421875,0.8909628763794899,0.0074837455
469,146.69,960512,924.55322317,582,1650,0.24141830764710903,0.0005374399391671351,0.1893654465675354,4680,0.12384784974010783,-0.001668708365468774,0.157373046875,1494.8321485042572,237.55825805664062,0.9065644443035126,0.007254781
470,144.37,962560,908.26002873,583,1649,0.2503277786076069,0.0005374399391671351,0.18719053268432617,4690,0.12384784974010783,0.002561275051266421,0.182421875,1542.684388256073,1768.8931884765625,0.8713904917240143,0.007603689
471,150.18,964608,946.7139269800001,584,1649,0.267354528978467,0.0005374399391671351,0.18347997963428497,4700,0.12384784974010783,0.0008384821521758568,0.178076171875,1453.144320678711,462.1702880859375,0.9007010161876678,0.0066732215
472,155.92,966656,1012.0953089,585,1649,0.27774457857012746,0.0005374399391671351,0.1831282526254654,4710,0.12384784974010783,-0.0002779134643787984,0.126513671875,1753.0532581329346,557.373046875,0.848003625869751,0.0042222533
473,153.54,968704,996.7159617899998,587,1649,0.2746399000287056,0.0005374399391671351,0.18395090103149414,4720,0.12384784974010783,-2.990297398355324e-05,0.15048828125,2363.9958300590515,1052.944091796875,0.7666676789522171,0.009407059
474,148.56,970752,956.8787701599999,588,1649,0.2715783953666687,0.0005374399391671351,0.18520329892635345,4730,0.12384784974010783,-9.775061516847927e-05,0.155322265625,2876.837687206268,1157.121826171875,0.7959573417901993,0.008790351
475,139.38,972800,901.00869257,589,1649,0.2723763655871153,0.0005374399391671351,0.18432274460792542,4740,0.12384784974010783,-0.00023752142806188203,0.176123046875,2469.789775085449,412.9349670410156,0.8132046163082123,0.0070289546
476,137.97,974848,903.8165754400002,591,1649,0.274171881005168,0.0005374399391671351,0.1834314614534378,4750,0.12384784974010783,7.544266882177907e-05,0.155615234375,2872.3950934410095,1586.4287109375,0.7837034910917282,0.005878977
477,136.66,976896,898.3560566800002,592,1649,0.275975650921464,0.0005374399391671351,0.18421590328216553,4760,0.12384784974010783,0.002704202473978512,0.13408203125,2414.8638741493223,888.2086181640625,0.8011366128921509,0.0029367288
478,135.13,978944,886.13946004,593,1649,0.2693422846496105,0.0005374399391671351,0.18473218381404877,4770,0.12384784974010783,0.0050018984307826034,0.195703125,1678.0664185047149,1052.8499755859375,0.8709700405597687,0.0040040594
479,131.39,980992,861.8312594200003,594,1648,0.27100244350731373,0.0005374399391671351,0.1847110241651535,4780,0.12384784974010783,0.003372216517891502,0.14755859375,2081.671235179901,797.8018188476562,0.8500149548053741,0.0049943086
480,129.62,983040,853.29599232,596,1648,0.277521013841033,0.0005374399391671351,0.18213970959186554,4790,0.12384784974010783,0.002534355291572865,0.194091796875,2269.278290319443,1117.277099609375,0.8038908541202545,0.010567363
481,133.73,985088,880.2824530600001,597,1648,0.2899908166378736,0.0005374399391671351,0.1804838478565216,4800,0.12384784974010783,0.0029655955942871513,0.147607421875,2114.9083070755005,721.5188598632812,0.8412173390388489,0.0057849567
482,135.18,987136,885.2676720300002,598,1648,0.29688386209309103,0.0005374399391671351,0.17993055284023285,4810,0.12384784974010783,0.0021707637402869294,0.2021484375,1926.7248094558715,1343.4637451171875,0.8176172077655792,0.010504553
483,136.39,989184,882.43665458,600,1648,0.29035532735288144,0.0005374399391671351,0.18117383122444153,4820,0.12384784974010783,-0.00032975532885757273,0.172314453125,1980.4639652252197,520.6693115234375,0.7956104129552841,0.008461939
484,134.37,991232,880.24706551,601,1648,0.2829065162688494,0.0005374399391671351,0.18363501131534576,4830,0.12384784974010783,-0.00045427802542690187,0.112060546875,2194.889706897736,1202.6295166015625,0.8349045664072037,0.0047837924
485,136.14,993280,892.1541941800001,602,1648,0.27418634071946146,0.0005374399391671351,0.18391861021518707,4840,0.12384784974010783,0.0020174326389678756,0.17451171875,2193.6321400642396,1689.0755615234375,0.8124706447124481,0.00497936
486,144.24,995328,942.7283431699999,603,1648,0.2812100239098072,0.0005374399391671351,0.18257081508636475,4850,0.12384784974010783,0.0007607256957271602,0.1521484375,2216.6405022144318,2988.08154296875,0.7613284140825272,0.005201716
487,150.21,997376,981.8751360199999,605,1648,0.27903417982161044,0.0005374399391671351,0.18371610343456268,4860,0.12384784974010783,0.008426450036495226,0.259228515625,1013.9057467699051,661.9446411132812,0.8588010221719742,0.01347199
488,150.78,999424,992.45504023,606,1648,0.27571518532931805,0.0005374399391671351,0.18351858854293823,4870,0.12384784974010783,0.003852397012815345,0.22509765625,1060.2279656410217,190.98129272460938,0.905033566057682,0.0067235483
489,153.53,1001472,1011.59093325,607,1648,0.273784302547574,0.0005374399391671351,0.18422724306583405,4880,0.12384784974010783,0.0006194742862135171,0.1705078125,2138.050259590149,985.7051391601562,0.767365038394928,0.0053361375
